userID,songID,rating,dimension,condition
26,2796,4,activity,sleeping
26,1512,5,activity,sleeping
26,1152,3,activity,walking
26,5387,2,activity,sleeping
26,1902,3,activity,sleeping
26,4744,4,activity,sleeping
26,2021,1,activity,walking
26,3802,4,activity,walking
26,5155,2,mood,sad
26,1140,4,mood,sad
26,1159,2,activity,sleeping
26,3279,3,activity,running
26,1333,2,activity,sleeping
26,1340,3,activity,walking
26,497,5,mood,happy
26,55,3,activity,sleeping
26,145,5,activity,relaxing
26,2863,4,activity,running
26,2826,4,activity,sleeping
26,2698,2,activity,sleeping
26,2750,5,activity,relaxing
26,3180,4,activity,sleeping
26,3361,1,mood,sad
26,3602,2,activity,sleeping
26,4681,1,activity,relaxing
26,2195,2,mood,sad
26,284,3,activity,running
26,5724,4,mood,sad
26,1722,4,mood,happy
26,2213,5,activity,relaxing
26,4649,5,mood,sad
26,2813,1,mood,sad
26,1565,3,activity,sleeping
26,1547,4,activity,sleeping
26,2642,1,activity,sleeping
26,4398,1,activity,walking
26,2580,2,activity,relaxing
26,1384,5,mood,sad
26,2087,4,activity,relaxing
26,3891,5,activity,walking
26,926,5,activity,walking
26,1619,4,activity,running
26,5137,2,activity,sleeping
26,5394,4,activity,running
26,5843,1,activity,running
26,5042,3,mood,sad
26,5197,1,activity,relaxing
26,3257,2,activity,walking
26,2553,3,activity,relaxing
26,4810,5,activity,running
26,4402,3,activity,sleeping
26,5410,1,mood,happy
26,993,4,mood,happy
26,2647,1,activity,sleeping
26,4548,1,mood,happy
26,1863,1,mood,sad
26,4388,4,activity,relaxing
26,1932,5,activity,running
26,5525,2,mood,happy
26,3727,3,activity,relaxing
26,5749,3,activity,relaxing
26,99,2,activity,relaxing
26,1861,2,mood,sad
26,206,5,activity,walking
26,4180,2,mood,sad
26,5424,4,mood,sad
26,1908,1,activity,walking
26,786,1,activity,relaxing
26,33,4,activity,walking
26,1977,2,activity,walking
26,5519,3,mood,happy
26,3713,1,mood,happy
26,1657,1,mood,happy
26,2246,3,activity,sleeping
26,963,4,mood,happy
27,1525,5,activity,walking
27,397,3,mood,sad
27,4589,2,activity,running
27,876,2,activity,sleeping
27,4187,2,activity,walking
27,5305,2,activity,walking
27,3483,2,activity,walking
27,1294,3,activity,relaxing
27,4891,3,activity,walking
27,4444,2,activity,sleeping
27,5271,4,mood,happy
27,5172,4,activity,relaxing
27,2603,4,mood,sad
27,2666,2,activity,walking
27,4602,1,activity,relaxing
27,1827,4,mood,sad
27,182,1,mood,sad
27,5649,3,activity,relaxing
27,1499,3,mood,sad
27,5067,3,activity,walking
27,1082,2,activity,sleeping
27,1692,3,activity,sleeping
27,4252,2,mood,sad
27,1435,2,activity,running
27,2930,4,activity,running
27,4074,4,mood,sad
27,5677,3,mood,sad
27,900,5,activity,running
27,4884,3,activity,sleeping
27,4041,5,activity,sleeping
27,5813,2,activity,relaxing
27,3985,4,mood,happy
27,2539,5,mood,sad
27,4410,3,activity,sleeping
27,5609,1,activity,walking
27,2863,1,activity,sleeping
27,5567,4,activity,running
27,5132,2,activity,running
27,1901,5,activity,relaxing
27,2457,3,mood,sad
27,339,5,activity,walking
27,4104,5,mood,sad
27,1623,4,activity,walking
27,4004,4,activity,walking
27,1661,4,mood,sad
27,3175,1,activity,walking
27,1176,1,activity,relaxing
27,4758,5,activity,walking
27,869,5,activity,relaxing
27,1872,2,activity,running
27,3652,4,activity,relaxing
27,2422,2,mood,sad
27,3904,5,mood,sad
27,103,4,mood,sad
27,2640,1,mood,sad
27,183,4,activity,sleeping
27,3564,4,mood,happy
27,3081,3,activity,running
27,1787,3,activity,relaxing
27,3629,2,mood,happy
27,1859,3,activity,relaxing
27,2182,3,mood,sad
27,2420,3,activity,running
27,315,4,mood,happy
27,3473,3,mood,sad
27,427,4,mood,sad
27,2080,1,activity,sleeping
27,4484,2,mood,happy
27,5082,2,activity,running
27,2029,2,activity,running
27,1136,3,activity,running
27,1618,4,mood,happy
27,1458,2,activity,walking
27,4080,1,mood,happy
27,5003,4,mood,sad
27,785,1,activity,relaxing
27,224,2,activity,relaxing
27,1142,3,mood,sad
27,2387,3,activity,running
27,5739,1,activity,sleeping
27,4862,5,mood,sad
27,2903,5,mood,happy
27,3328,3,mood,sad
27,3752,2,mood,sad
27,2319,4,activity,sleeping
27,1654,3,activity,sleeping
27,4054,1,activity,walking
27,5615,3,activity,relaxing
27,867,3,activity,relaxing
27,4427,4,activity,running
27,1387,4,activity,sleeping
27,1073,4,mood,happy
27,891,2,activity,relaxing
27,41,1,mood,happy
27,5437,5,activity,walking
27,5514,2,activity,relaxing
27,2743,2,activity,walking
27,3246,4,mood,sad
27,4393,3,activity,walking
27,3509,1,mood,sad
27,4547,1,activity,walking
27,579,5,activity,walking
27,3205,2,activity,sleeping
27,2598,3,activity,sleeping
27,3309,2,activity,running
27,3121,5,activity,sleeping
27,2713,3,mood,happy
27,4594,1,mood,happy
27,681,1,activity,relaxing
27,51,5,activity,relaxing
27,5651,3,activity,relaxing
27,4924,3,mood,sad
27,1499,2,activity,relaxing
27,375,1,mood,happy
27,4442,5,activity,sleeping
27,5156,4,activity,relaxing
27,349,3,activity,running
27,384,2,activity,sleeping
27,5581,5,mood,happy
27,3875,1,mood,happy
27,2260,4,activity,running
27,4399,3,activity,sleeping
27,5704,2,mood,sad
27,5567,2,activity,running
27,1559,4,activity,running
27,2379,4,activity,relaxing
27,2916,2,activity,relaxing
27,3071,1,mood,happy
27,3651,4,mood,sad
27,319,4,mood,sad
27,1670,1,activity,relaxing
27,1124,2,activity,relaxing
27,1242,3,activity,sleeping
27,3239,1,mood,happy
27,4713,1,activity,sleeping
27,2806,5,mood,sad
27,3783,3,mood,happy
27,2464,5,activity,running
27,2298,4,activity,sleeping
27,3670,5,mood,happy
27,1698,5,mood,happy
27,4922,1,mood,happy
27,4473,4,activity,running
27,1074,1,activity,walking
27,5184,2,activity,relaxing
27,292,1,activity,running
27,1845,1,activity,walking
27,333,2,mood,sad
27,2142,3,activity,relaxing
27,3533,5,activity,relaxing
27,5470,4,activity,relaxing
27,576,2,mood,happy
27,5187,4,mood,sad
27,3614,4,mood,happy
27,4446,1,activity,sleeping
27,4648,4,activity,running
27,1789,5,activity,sleeping
27,556,5,mood,happy
27,1750,3,activity,running
27,2308,3,mood,happy
27,2710,3,activity,relaxing
27,3430,4,activity,relaxing
27,2625,5,mood,sad
27,3779,4,activity,running
27,3697,3,activity,relaxing
27,376,3,activity,walking
27,3652,4,activity,running
27,4598,3,activity,walking
27,3772,1,activity,sleeping
27,5382,4,activity,sleeping
27,2794,4,activity,running
27,3296,1,activity,relaxing
27,4730,1,activity,relaxing
27,2295,2,activity,sleeping
27,1899,3,activity,relaxing
27,4235,5,mood,sad
27,2706,4,mood,sad
27,872,5,mood,sad
27,3586,1,activity,walking
27,5346,1,mood,sad
27,3677,3,activity,sleeping
27,1879,3,mood,sad
27,5742,3,activity,sleeping
27,2765,5,activity,sleeping
27,5066,3,mood,sad
27,1328,3,mood,sad
27,1902,3,activity,walking
27,3245,1,activity,running
27,3368,1,mood,happy
27,495,5,activity,walking
27,2808,2,activity,running
27,2636,4,mood,sad
27,4409,3,activity,relaxing
27,2387,5,mood,sad
27,3597,1,activity,running
27,1948,4,activity,relaxing
27,4698,5,mood,happy
27,1481,4,mood,happy
27,466,4,activity,walking
27,5399,2,mood,happy
27,4391,3,activity,sleeping
27,349,2,activity,walking
27,4860,2,activity,sleeping
27,3695,4,mood,sad
27,4259,2,activity,running
27,2720,2,activity,walking
27,2715,4,activity,sleeping
27,1414,4,mood,sad
27,2475,1,mood,sad
27,2358,3,mood,happy
27,2562,2,mood,happy
27,438,5,activity,relaxing
28,2661,3,activity,walking
28,2167,4,activity,walking
28,2108,5,activity,relaxing
28,2052,4,mood,happy
28,5733,3,mood,sad
28,49,2,activity,running
28,17,2,activity,relaxing
28,2799,1,activity,walking
28,1823,4,mood,sad
28,5167,3,activity,walking
28,441,1,activity,sleeping
28,4846,5,activity,walking
28,3667,5,mood,sad
28,5202,2,activity,sleeping
28,4372,5,activity,running
28,3352,1,activity,sleeping
28,2327,5,mood,sad
28,1438,3,activity,running
28,147,2,activity,relaxing
28,2739,4,activity,relaxing
28,3571,1,activity,relaxing
28,1325,3,activity,walking
28,413,1,activity,relaxing
28,3537,2,mood,sad
28,5712,2,activity,running
28,988,1,mood,happy
28,5144,2,activity,sleeping
28,3336,4,mood,sad
28,5079,1,mood,sad
28,474,5,mood,happy
28,1498,2,mood,sad
28,4785,3,activity,sleeping
28,2504,4,mood,sad
28,5694,3,mood,happy
28,3176,4,activity,running
28,5291,3,activity,sleeping
28,2695,4,activity,walking
28,2841,3,mood,happy
28,4896,3,mood,sad
28,4026,2,activity,sleeping
28,1092,3,activity,sleeping
28,1364,5,activity,sleeping
28,2789,3,mood,happy
28,3966,4,activity,walking
28,4693,3,activity,relaxing
28,2825,4,mood,happy
28,4707,1,activity,running
28,767,1,activity,running
28,1485,3,activity,walking
28,2689,2,mood,sad
28,4010,1,activity,sleeping
28,2344,1,activity,relaxing
28,1862,2,activity,sleeping
28,2816,1,activity,running
28,1304,1,activity,sleeping
28,3175,2,activity,relaxing
28,70,3,activity,running
28,112,3,mood,sad
28,2025,4,activity,relaxing
28,1609,2,activity,walking
28,2930,1,activity,sleeping
28,2139,3,mood,happy
28,1242,2,activity,walking
28,1786,5,activity,relaxing
28,5753,4,mood,sad
28,8,3,mood,sad
28,2946,2,mood,sad
28,3228,4,mood,happy
28,4336,2,mood,happy
28,2163,3,activity,running
28,416,5,mood,sad
28,1306,3,mood,sad
28,920,2,activity,walking
28,3028,4,mood,happy
28,1326,2,activity,relaxing
28,4166,4,activity,sleeping
28,778,1,mood,sad
28,5020,5,activity,sleeping
28,1398,4,activity,relaxing
28,2659,5,activity,relaxing
28,5228,4,mood,sad
28,2981,4,activity,relaxing
28,1022,1,mood,sad
28,2513,4,mood,happy
28,3647,4,mood,sad
28,3248,3,activity,relaxing
28,5153,4,mood,sad
28,2194,2,activity,running
28,1883,5,mood,sad
28,3250,3,mood,sad
28,1152,1,activity,running
28,4350,4,activity,sleeping
28,1136,3,mood,sad
28,4490,2,mood,happy
28,3592,5,activity,sleeping
28,2191,3,mood,sad
28,2791,5,activity,running
28,2257,5,activity,relaxing
28,3196,3,activity,walking
28,3610,4,mood,sad
28,2041,1,activity,running
28,3951,3,activity,walking
28,2399,3,activity,relaxing
28,1260,3,activity,sleeping
28,1301,2,mood,sad
28,2290,3,activity,sleeping
28,4050,1,activity,running
28,2665,1,activity,running
28,4470,1,activity,running
28,4152,1,activity,sleeping
28,4487,2,mood,happy
28,4515,4,mood,happy
28,4332,2,mood,sad
28,5487,4,activity,sleeping
28,3175,5,activity,relaxing
28,5447,2,activity,sleeping
28,1539,3,mood,sad
28,5712,1,activity,relaxing
28,1311,1,activity,sleeping
28,3966,1,mood,happy
28,1569,5,activity,relaxing
28,2576,1,activity,sleeping
28,1749,5,activity,sleeping
28,3170,4,activity,relaxing
28,4868,3,activity,running
28,2893,3,activity,relaxing
28,387,1,mood,happy
28,1922,1,mood,happy
28,5130,3,activity,walking
28,1091,5,activity,walking
28,2993,3,activity,walking
28,1513,5,mood,happy
28,2150,1,activity,walking
28,4778,3,activity,walking
28,147,5,activity,relaxing
28,4766,3,activity,walking
28,5147,5,mood,sad
28,1655,4,activity,running
28,1263,2,activity,walking
28,5713,2,activity,walking
28,1875,4,activity,relaxing
28,285,4,activity,walking
28,4053,2,activity,relaxing
28,526,1,activity,walking
28,358,3,mood,happy
28,2776,4,activity,walking
28,5338,5,mood,happy
28,5117,4,activity,sleeping
28,3282,2,activity,walking
28,152,3,activity,running
28,4854,4,mood,sad
28,180,3,activity,relaxing
28,3526,2,mood,happy
28,2579,4,activity,sleeping
28,252,5,mood,sad
28,4077,1,activity,running
28,4014,3,mood,sad
28,3798,1,activity,relaxing
28,5679,4,mood,sad
28,1093,4,mood,happy
28,3207,1,activity,relaxing
28,945,2,activity,running
28,386,3,activity,running
28,3134,5,mood,happy
28,4284,2,mood,sad
28,2925,3,activity,sleeping
28,4103,2,activity,sleeping
28,1552,4,mood,sad
28,5360,2,activity,relaxing
28,5856,5,activity,running
28,5052,1,mood,happy
28,2273,2,activity,walking
28,5016,3,mood,happy
28,3874,3,activity,running
28,3073,5,activity,running
28,3309,4,activity,walking
28,1882,2,activity,walking
28,569,2,activity,relaxing
28,3200,5,mood,sad
28,2432,3,activity,relaxing
28,826,3,mood,sad
28,2461,2,mood,sad
28,777,1,activity,running
28,116,2,activity,walking
28,3795,1,activity,running
28,1169,3,mood,sad
28,177,2,activity,sleeping
28,2884,3,activity,sleeping
28,4516,2,activity,running
28,5212,4,activity,running
28,977,4,mood,happy
28,908,2,activity,running
29,599,3,activity,running
29,1523,2,activity,relaxing
29,867,5,activity,sleeping
29,4874,5,activity,running
29,271,1,mood,sad
29,2927,5,mood,sad
29,4311,2,activity,walking
29,1110,1,mood,sad
29,3851,5,activity,relaxing
29,4573,3,activity,sleeping
29,2779,3,activity,relaxing
29,2977,5,activity,walking
29,1413,3,activity,relaxing
29,4983,1,mood,sad
29,4217,5,activity,walking
29,3295,2,activity,sleeping
29,5646,4,activity,relaxing
29,2708,1,activity,sleeping
29,79,1,activity,walking
29,3617,5,mood,happy
29,4678,2,mood,sad
29,4038,5,activity,running
29,2870,3,activity,relaxing
29,4342,4,mood,happy
29,4692,5,activity,walking
29,4544,5,activity,running
29,3023,3,activity,relaxing
29,3626,1,activity,running
29,2476,3,activity,running
29,5102,4,activity,walking
29,5166,1,activity,sleeping
29,5025,1,activity,sleeping
29,2838,4,mood,happy
29,4261,3,activity,running
29,382,1,activity,sleeping
29,4869,5,mood,sad
29,271,3,mood,happy
29,3256,1,activity,relaxing
29,2801,1,mood,happy
29,1723,4,activity,relaxing
29,1698,4,activity,running
29,2629,4,activity,walking
29,404,1,activity,walking
29,4782,2,mood,happy
29,1605,5,activity,sleeping
29,1935,3,mood,happy
29,2628,5,activity,sleeping
29,5537,2,activity,sleeping
29,3589,1,mood,sad
29,3186,4,mood,sad
29,2365,4,activity,running
29,5454,3,activity,walking
29,2615,4,activity,running
29,2045,2,mood,happy
29,2840,2,activity,sleeping
29,1880,5,activity,relaxing
29,3172,1,activity,running
29,1147,3,mood,happy
29,2520,4,mood,sad
29,1440,1,activity,relaxing
29,5491,4,activity,sleeping
29,2326,4,activity,running
29,513,2,activity,relaxing
29,3051,4,mood,sad
29,4359,3,activity,running
29,4852,2,mood,happy
29,5189,1,activity,sleeping
29,2858,1,mood,sad
29,5079,2,activity,sleeping
29,2511,4,activity,running
29,2376,3,mood,happy
29,2294,2,activity,sleeping
29,3414,4,mood,happy
29,3011,2,activity,relaxing
29,121,5,activity,sleeping
29,1638,2,activity,walking
29,570,1,activity,running
29,2954,4,activity,running
29,4649,2,activity,sleeping
29,2324,4,activity,walking
29,679,5,mood,sad
29,3595,3,activity,sleeping
29,2373,3,activity,running
29,2892,4,activity,sleeping
29,1067,5,activity,running
29,1708,2,activity,running
29,2308,2,mood,sad
29,771,1,activity,sleeping
29,2606,1,activity,relaxing
29,1902,1,activity,walking
29,3392,5,activity,sleeping
29,2394,1,activity,walking
29,616,2,activity,walking
29,138,4,activity,sleeping
29,3813,2,mood,happy
29,4942,4,mood,happy
29,5785,4,mood,happy
29,871,3,activity,running
29,5673,4,activity,walking
29,4425,1,activity,sleeping
29,812,5,mood,sad
29,736,4,activity,relaxing
29,3803,4,activity,running
29,3551,4,activity,running
29,4960,5,activity,walking
29,1898,1,activity,running
29,2240,4,mood,sad
29,5797,4,activity,relaxing
29,4839,5,activity,relaxing
29,2221,4,mood,sad
29,916,3,activity,walking
29,1406,4,activity,relaxing
29,5681,4,activity,relaxing
29,1095,1,activity,running
29,1612,2,activity,walking
29,875,2,activity,relaxing
29,1977,5,activity,sleeping
29,1426,4,mood,happy
29,4569,2,mood,happy
29,2736,5,mood,sad
29,2408,2,activity,running
29,5403,5,activity,running
29,3216,1,activity,walking
29,810,5,activity,walking
29,4473,4,mood,happy
29,3919,3,activity,sleeping
29,325,1,activity,relaxing
29,1011,3,activity,walking
29,243,5,mood,sad
29,2475,3,mood,sad
29,810,3,mood,sad
29,4295,1,activity,sleeping
29,4918,1,activity,walking
29,5097,1,activity,sleeping
29,4679,4,activity,running
29,2577,3,mood,happy
29,4376,3,mood,sad
29,5325,5,activity,walking
29,4903,1,mood,sad
29,2283,3,activity,walking
29,4592,2,activity,walking
29,845,1,activity,sleeping
29,5455,2,mood,happy
29,266,1,mood,sad
29,3170,2,activity,relaxing
29,4184,3,activity,running
29,2997,2,activity,sleeping
29,4790,3,activity,sleeping
29,5139,5,activity,relaxing
29,3755,3,activity,relaxing
29,5577,1,activity,running
29,623,4,activity,running
29,2150,5,activity,running
29,5313,3,activity,relaxing
29,539,5,activity,running
29,1213,5,mood,sad
29,5311,4,activity,running
29,3154,1,activity,sleeping
29,394,5,activity,walking
29,1342,4,activity,walking
29,1619,3,activity,sleeping
29,1973,1,mood,sad
29,5227,2,activity,walking
29,1721,4,mood,sad
29,1940,4,activity,walking
29,5522,4,activity,sleeping
29,2464,3,activity,sleeping
29,2409,4,activity,running
29,1541,1,activity,relaxing
29,1582,4,mood,happy
29,2183,3,mood,sad
29,891,5,mood,happy
29,751,2,mood,happy
29,3141,1,mood,sad
29,1128,4,activity,sleeping
29,3847,3,mood,sad
29,686,2,activity,relaxing
29,5528,1,activity,walking
29,4521,1,activity,sleeping
29,4181,2,mood,sad
29,3733,2,mood,sad
29,2136,4,activity,sleeping
29,5652,2,mood,happy
29,3855,4,mood,sad
29,4677,3,activity,relaxing
29,2241,4,mood,sad
29,1101,5,mood,happy
29,3967,1,activity,running
29,5122,5,activity,relaxing
29,1250,4,activity,running
29,2857,3,activity,sleeping
29,2746,1,mood,sad
29,2829,4,mood,sad
29,224,1,activity,relaxing
29,5740,4,activity,relaxing
29,3155,1,activity,walking
29,1095,5,mood,happy
29,5458,3,activity,running
29,5602,3,mood,happy
29,1905,1,activity,walking
29,1309,3,mood,sad
29,5681,4,mood,happy
29,2907,5,mood,sad
29,5128,5,mood,happy
29,1716,5,activity,relaxing
29,4023,5,activity,relaxing
29,4441,3,mood,happy
29,1396,5,activity,sleeping
29,4,2,mood,happy
29,5516,1,activity,walking
29,3081,3,activity,running
29,3354,4,activity,sleeping
29,4513,3,mood,sad
29,4248,4,mood,sad
29,1873,4,activity,sleeping
29,572,3,mood,happy
29,91,3,mood,sad
30,3135,2,activity,running
30,3918,5,activity,walking
30,1173,2,mood,happy
30,2089,5,mood,sad
30,905,1,activity,relaxing
30,5307,3,activity,running
30,1687,4,mood,sad
30,162,2,activity,sleeping
30,1373,5,activity,walking
30,4232,5,activity,walking
30,2194,4,activity,walking
30,4368,5,mood,happy
30,2286,2,mood,happy
30,1347,2,activity,relaxing
30,2071,2,activity,walking
30,699,1,activity,relaxing
30,5110,3,mood,sad
30,5856,1,activity,sleeping
30,3502,5,activity,running
30,606,2,mood,happy
30,719,1,activity,walking
30,5155,1,activity,running
30,2960,4,activity,running
30,1645,2,activity,relaxing
30,4442,5,activity,sleeping
30,1499,1,mood,sad
30,5004,3,activity,sleeping
30,1516,4,activity,running
30,3847,5,activity,relaxing
30,2746,2,mood,sad
30,5616,5,activity,walking
30,4317,1,mood,sad
30,1209,4,mood,sad
30,2907,4,mood,sad
30,3673,4,mood,sad
30,1347,3,mood,happy
30,5212,5,activity,running
30,5629,5,activity,sleeping
30,4979,3,activity,relaxing
30,4216,4,activity,running
30,3826,5,activity,relaxing
30,4170,1,activity,walking
30,1123,1,mood,sad
30,2590,3,activity,running
30,1742,2,activity,relaxing
30,2334,5,activity,sleeping
30,5676,4,activity,running
30,4906,3,mood,sad
30,3453,5,mood,happy
30,2780,5,activity,sleeping
30,291,5,mood,sad
30,4362,3,activity,relaxing
30,5068,3,mood,sad
30,1574,2,mood,sad
30,4490,4,activity,sleeping
30,3242,2,activity,relaxing
30,3000,2,activity,running
30,4516,2,activity,running
30,5199,2,activity,relaxing
30,3605,1,activity,relaxing
30,2034,1,mood,happy
30,2168,1,mood,sad
30,5398,2,activity,running
30,58,2,mood,sad
30,4403,5,activity,walking
30,4464,1,mood,sad
30,836,1,activity,relaxing
30,5796,5,activity,relaxing
30,5097,4,activity,walking
30,1914,1,mood,happy
30,5591,5,activity,walking
30,4682,2,mood,sad
30,114,5,activity,running
30,5137,2,activity,running
30,5308,2,activity,walking
30,860,3,activity,walking
30,4706,1,mood,happy
30,5082,1,mood,happy
30,2004,2,mood,sad
30,5377,5,activity,running
30,4793,4,mood,sad
30,3496,1,mood,sad
30,2376,2,activity,running
30,5787,2,mood,happy
30,4106,2,activity,relaxing
30,4098,5,activity,running
30,2493,1,activity,running
30,2128,2,activity,running
30,5125,4,activity,running
30,5177,3,activity,sleeping
30,4286,4,activity,sleeping
30,164,3,activity,running
30,5146,4,mood,happy
30,5660,2,mood,sad
30,5196,2,activity,relaxing
30,2999,1,activity,sleeping
30,5008,4,activity,relaxing
30,4411,2,mood,sad
30,4807,2,activity,walking
30,3453,2,activity,walking
30,2098,4,mood,happy
30,1790,2,mood,happy
30,3826,5,activity,relaxing
30,5060,4,activity,sleeping
30,1626,5,activity,running
30,1583,5,mood,happy
30,22,2,activity,relaxing
30,5248,5,activity,sleeping
30,2283,4,mood,happy
30,3763,1,mood,happy
30,451,1,mood,happy
30,4114,4,activity,relaxing
30,1851,5,activity,walking
30,4821,4,activity,running
30,2370,1,activity,walking
30,4966,5,activity,walking
30,5304,1,activity,running
30,1021,1,activity,sleeping
30,3664,4,activity,relaxing
30,242,4,activity,running
30,3106,3,activity,running
30,5845,5,activity,walking
30,4480,1,activity,relaxing
30,822,5,mood,sad
30,2385,4,mood,happy
30,2458,3,activity,running
30,3930,4,activity,running
30,3983,2,mood,happy
30,1165,5,mood,sad
30,1390,1,mood,happy
30,3688,2,activity,walking
30,1008,2,activity,sleeping
30,3876,4,activity,sleeping
30,5762,5,activity,sleeping
30,3585,2,activity,walking
30,3204,1,activity,running
30,427,1,activity,running
30,5327,3,activity,relaxing
30,3945,2,activity,sleeping
30,5781,4,activity,relaxing
30,818,5,activity,sleeping
30,5161,5,activity,running
30,4326,4,activity,running
30,1220,3,activity,running
30,2696,1,activity,relaxing
30,3907,1,activity,running
30,1355,2,activity,sleeping
30,5482,4,activity,walking
30,1240,5,activity,running
30,5788,4,activity,running
30,4886,5,mood,sad
30,4441,1,activity,relaxing
31,1170,5,mood,sad
31,3754,4,activity,running
31,2037,2,activity,relaxing
31,3720,4,activity,sleeping
31,4177,3,mood,sad
31,4375,3,mood,sad
31,5721,4,mood,sad
31,423,3,activity,walking
31,3174,1,activity,running
31,4074,1,activity,relaxing
31,4846,4,activity,walking
31,4980,5,activity,sleeping
31,4024,1,mood,happy
31,5148,3,activity,sleeping
31,1112,1,activity,sleeping
31,4844,3,activity,sleeping
31,2796,4,activity,sleeping
31,1290,1,mood,sad
31,553,2,mood,happy
31,4350,5,activity,sleeping
31,4857,2,activity,sleeping
31,856,5,mood,happy
31,2787,3,activity,walking
31,5381,4,mood,sad
31,1433,3,mood,happy
31,2357,5,activity,running
31,79,1,activity,running
31,1036,5,activity,walking
31,1739,5,activity,running
31,828,2,mood,happy
31,3091,5,activity,running
31,2897,3,activity,walking
31,2564,1,activity,walking
31,282,5,activity,relaxing
31,245,5,mood,sad
31,1859,1,mood,sad
31,2209,1,activity,sleeping
31,1290,4,mood,sad
31,4920,1,activity,walking
31,2031,4,mood,sad
31,4293,5,activity,running
31,3702,1,activity,relaxing
31,4206,3,activity,running
31,1731,2,mood,happy
31,893,5,mood,sad
31,5827,1,mood,sad
31,2156,1,mood,happy
31,5625,5,activity,running
31,2847,3,activity,sleeping
31,5379,2,activity,walking
31,190,2,activity,relaxing
31,2671,1,activity,sleeping
31,2053,5,mood,happy
31,3217,4,activity,relaxing
31,2366,1,activity,relaxing
31,5198,1,activity,relaxing
31,5801,5,mood,happy
31,2828,2,activity,sleeping
31,5581,3,mood,sad
31,2055,3,activity,relaxing
31,1378,1,mood,happy
31,3382,5,activity,relaxing
31,178,1,activity,running
31,4901,4,activity,running
31,4675,3,activity,walking
31,2050,5,activity,running
31,2854,5,mood,sad
31,2712,5,activity,sleeping
31,3898,1,activity,sleeping
31,291,1,activity,walking
31,1127,1,mood,sad
31,3486,2,activity,walking
31,408,4,activity,walking
31,3606,1,activity,relaxing
31,1745,4,mood,happy
31,4340,1,activity,walking
31,2379,2,activity,relaxing
31,5656,3,activity,running
31,1595,4,mood,sad
31,2386,4,activity,sleeping
31,3139,3,mood,sad
31,3507,3,mood,sad
31,5702,1,mood,happy
31,5663,2,activity,relaxing
31,5269,1,activity,sleeping
31,5067,1,activity,walking
31,3878,5,activity,relaxing
31,1813,1,activity,walking
31,1129,3,activity,relaxing
31,2442,5,activity,walking
31,3488,1,activity,running
31,939,5,activity,relaxing
31,1462,5,mood,happy
31,4878,1,mood,sad
31,4439,4,activity,walking
31,4775,1,mood,sad
31,4068,2,activity,running
31,5419,2,activity,running
31,5421,1,activity,sleeping
31,4922,3,activity,relaxing
31,612,3,activity,sleeping
31,2946,1,activity,sleeping
31,3032,1,activity,relaxing
31,2879,5,activity,running
31,5367,3,activity,running
31,4283,4,activity,walking
31,2228,5,activity,running
31,1477,5,activity,relaxing
31,3925,3,activity,relaxing
31,5777,2,mood,happy
31,5516,4,activity,walking
31,109,3,mood,sad
31,3240,3,activity,running
31,1870,4,activity,running
31,5019,1,activity,walking
31,1217,5,activity,running
31,4496,5,activity,running
31,2071,1,activity,running
31,4712,4,mood,happy
31,1825,4,mood,sad
31,3689,5,mood,sad
31,2438,1,activity,sleeping
31,2436,1,activity,walking
31,486,3,activity,walking
31,783,5,activity,running
31,2895,3,activity,sleeping
31,270,2,activity,relaxing
31,3868,3,activity,walking
31,1613,2,mood,happy
31,1827,5,activity,walking
31,3644,1,mood,happy
31,514,4,mood,sad
31,3245,2,activity,running
31,1054,2,activity,walking
31,4330,5,activity,running
31,1082,2,mood,sad
31,2352,5,mood,sad
31,3918,4,activity,sleeping
31,722,3,activity,walking
31,1416,3,mood,sad
31,5011,3,activity,running
31,2622,4,activity,walking
31,2110,5,mood,sad
31,1945,1,mood,sad
31,788,1,mood,sad
31,4649,4,mood,sad
31,4056,1,mood,happy
31,1699,2,mood,happy
31,5845,4,activity,running
31,1952,4,mood,happy
31,3461,2,activity,running
31,3526,5,activity,running
31,4443,3,activity,running
31,309,4,activity,walking
31,5708,2,mood,sad
31,923,5,activity,walking
31,2299,2,activity,running
31,3641,1,mood,sad
31,5547,1,activity,walking
31,3863,3,activity,sleeping
31,4709,4,activity,running
31,4457,3,activity,running
31,4865,2,mood,sad
31,5677,5,activity,sleeping
31,4014,5,activity,walking
31,1831,5,mood,sad
31,1548,4,activity,walking
31,5252,3,activity,sleeping
31,3271,2,activity,sleeping
31,3579,3,activity,relaxing
31,1472,5,activity,relaxing
31,3772,1,activity,running
31,3470,5,activity,walking
32,5327,1,mood,happy
32,5386,5,activity,walking
32,2685,1,activity,relaxing
32,4519,5,activity,relaxing
32,4371,3,activity,walking
32,2027,1,activity,sleeping
32,1113,1,activity,sleeping
32,3097,4,activity,running
32,4112,5,activity,running
32,5804,2,mood,happy
32,4904,3,activity,walking
32,2476,2,mood,happy
32,2211,5,activity,sleeping
32,2363,3,activity,running
32,3698,3,activity,walking
32,1084,2,mood,sad
32,2235,3,mood,happy
32,2483,4,activity,running
32,4963,2,mood,happy
32,1965,3,activity,relaxing
32,4193,1,activity,walking
32,4535,3,activity,running
32,4498,2,mood,happy
32,5305,2,mood,happy
32,1490,4,mood,sad
32,5212,1,mood,happy
32,391,4,activity,walking
