User, Item, Rating, daytime:evening, daytime:night, daytime:afternoon, daytime:morning
210,1973,1,0,0,0,1
30,1753,1,0,0,0,1
61,1914,1,0,0,1,0
287,1655,1,1,0,0,0
2,267,1,1,0,0,0
57,2267,1,1,0,0,0
8,5502,1,0,0,1,0
30,3075,1,1,0,0,0
17,3006,1,1,0,0,0
258,3579,1,0,0,1,0
249,486,1,0,0,0,1
131,930,1,0,0,1,0
22,1671,1,0,0,0,1
148,1948,1,0,0,0,1
57,1533,1,0,1,0,0
17,6233,1,1,0,0,0
187,691,1,1,0,0,0
113,3240,1,1,0,0,0
204,2023,1,1,0,0,0
42,385,1,1,0,0,0
44,1013,1,0,1,0,0
9,5384,1,0,1,0,0
150,2946,1,0,0,0,1
68,971,1,1,0,0,0
149,2980,1,0,1,0,0
202,3057,1,0,0,0,1
305,6111,1,0,1,0,0
18,1562,1,1,0,0,0
100,5099,1,0,1,0,0
24,2678,1,0,1,0,0
156,1512,1,0,1,0,0
306,6247,1,0,0,1,0
79,4973,1,0,0,0,1
51,705,1,0,0,0,1
13,1712,1,0,1,0,0
313,4502,1,1,0,0,0
2,5100,1,1,0,0,0
41,59,1,0,0,0,1
257,1146,1,0,0,0,1
19,821,1,0,0,1,0
40,4301,1,0,1,0,0
316,6168,1,0,1,0,0
22,3831,1,0,0,0,1
178,6279,1,0,0,0,1
48,1322,1,0,0,0,1
171,3838,1,0,0,1,0
176,5845,1,0,0,1,0
33,3404,1,0,0,0,1
265,703,1,0,0,0,1
263,1153,1,0,0,0,1
284,3614,1,0,1,0,0
200,4330,1,1,0,0,0
143,1848,1,0,1,0,0
316,584,1,1,0,0,0
149,959,1,1,0,0,0
125,5585,1,0,0,1,0
284,711,1,1,0,0,0
200,426,1,0,0,0,1
242,5473,1,0,0,0,1
276,3316,1,0,1,0,0
254,4567,1,0,1,0,0
131,3689,1,0,0,1,0
92,1551,1,1,0,0,0
204,4912,1,0,1,0,0
284,6110,1,0,0,1,0
16,2118,1,0,0,1,0
22,1336,1,1,0,0,0
305,1796,1,1,0,0,0
9,7290,1,0,0,1,0
2,2604,1,1,0,0,0
82,2922,1,0,0,1,0
299,3973,1,0,1,0,0
305,6507,1,0,0,1,0
257,2856,1,1,0,0,0
243,2749,1,0,1,0,0
27,7,1,0,0,1,0
20,3344,1,0,0,1,0
268,3214,1,0,0,0,1
270,2300,1,1,0,0,0
109,6611,1,0,0,0,1
169,4802,1,0,0,1,0
32,4095,1,0,1,0,0
119,4318,1,0,1,0,0
253,4457,1,1,0,0,0
286,3709,1,1,0,0,0
125,2943,1,0,0,1,0
252,3095,1,0,0,0,1
309,5125,1,1,0,0,0
169,6655,1,0,0,0,1
50,3326,1,1,0,0,0
128,2418,1,1,0,0,0
284,4349,1,0,1,0,0
284,857,1,0,0,1,0
194,4604,1,0,1,0,0
250,3646,1,0,1,0,0
250,1739,1,0,0,0,1
45,5082,1,0,0,0,1
287,5134,1,1,0,0,0
244,4953,1,1,0,0,0
146,1461,1,1,0,0,0
212,6338,1,0,0,1,0
229,6112,1,0,0,1,0
309,3218,1,0,1,0,0
185,1500,1,0,0,1,0
223,3357,1,0,0,1,0
258,2596,1,1,0,0,0
241,1131,1,0,0,0,1
30,2093,1,0,0,0,1
38,1939,1,0,0,1,0
200,4476,1,1,0,0,0
12,232,1,0,0,0,1
178,5294,1,0,1,0,0
131,681,1,0,1,0,0
262,4919,1,0,0,0,1
258,3185,1,1,0,0,0
128,826,1,0,0,1,0
284,6256,1,0,0,1,0
305,3615,1,0,0,1,0
2,3339,1,0,1,0,0
242,5139,1,0,1,0,0
284,6986,1,0,0,0,1
4,2053,1,0,0,0,1
59,174,1,1,0,0,0
257,4763,1,0,1,0,0
270,6670,1,1,0,0,0
258,2116,1,0,0,0,1
55,2245,1,1,0,0,0
130,3895,1,1,0,0,0
323,285,1,0,0,1,0
172,353,1,1,0,0,0
328,891,1,1,0,0,0
311,3,1,1,0,0,0
309,745,1,0,0,1,0
11,3087,1,0,1,0,0
331,6067,1,0,1,0,0
128,180,1,0,0,1,0
161,1142,1,0,0,0,1
20,6236,1,0,0,0,1
286,2795,1,0,1,0,0
26,1788,1,0,0,1,0
47,2735,1,0,0,1,0
241,2116,1,0,0,0,1
159,727,1,0,1,0,0
68,4920,1,1,0,0,0
22,6139,1,0,0,1,0
36,5512,1,0,1,0,0
32,256,1,0,0,1,0
22,2904,1,1,0,0,0
50,3910,1,0,0,0,1
3,2905,1,0,0,0,1
257,6675,1,0,0,1,0
128,6628,1,0,0,0,1
223,1783,1,1,0,0,0
150,1231,1,1,0,0,0
48,209,1,0,1,0,0
202,3391,1,0,1,0,0
252,4663,1,0,0,0,1
306,1194,1,0,0,0,1
278,1980,1,0,0,0,1
268,6248,1,0,1,0,0
305,1316,1,1,0,0,0
156,5477,1,0,0,1,0
174,946,1,1,0,0,0
330,5684,1,0,1,0,0
88,7027,1,1,0,0,0
284,2771,1,1,0,0,0
331,1126,1,0,0,1,0
99,2531,1,0,1,0,0
76,3458,1,1,0,0,0
43,4110,1,1,0,0,0
22,4170,1,1,0,0,0
154,3866,1,0,0,1,0
186,3931,1,1,0,0,0
305,5272,1,0,0,0,1
128,3487,1,1,0,0,0
128,3091,1,1,0,0,0
159,6908,1,1,0,0,0
305,2047,1,1,0,0,0
26,1642,1,0,0,0,1
328,1999,1,1,0,0,0
299,5150,1,0,1,0,0
18,288,1,0,0,0,1
210,140,1,0,0,1,0
109,4454,1,0,0,1,0
102,5778,1,0,0,0,1
247,6558,1,0,1,0,0
328,6314,1,0,1,0,0
264,2799,1,1,0,0,0
146,866,1,1,0,0,0
94,1250,1,0,0,0,1
253,4061,1,0,0,0,1
233,5631,1,0,1,0,0
41,1911,1,0,0,0,1
268,4674,1,0,1,0,0
50,1899,1,1,0,0,0
117,803,1,0,0,0,1
194,2193,1,1,0,0,0
22,1086,1,0,0,1,0
30,660,1,0,0,1,0
125,4267,1,0,0,0,1
33,1830,1,1,0,0,0
294,1236,1,0,0,0,1
30,1024,1,0,0,0,1
119,5778,1,0,0,1,0
240,1226,1,1,0,0,0
56,5389,1,0,1,0,0
178,2260,1,0,0,0,1
186,6181,1,1,0,0,0
328,5726,1,0,1,0,0
256,2692,1,0,0,0,1
184,4967,1,0,1,0,0
46,4261,1,0,0,0,1
148,4444,1,1,0,0,0
154,2882,1,0,0,1,0
82,4246,1,0,0,1,0
288,5973,1,1,0,0,0
41,2645,1,0,1,0,0
127,663,1,0,0,0,1
27,2221,1,0,0,0,1
258,5342,1,1,0,0,0
57,3441,1,0,1,0,0
247,4984,1,0,0,1,0
66,1622,1,1,0,0,0
255,2031,1,0,1,0,0
311,1073,1,0,1,0,0
101,4296,1,0,0,0,1
316,1227,1,0,0,1,0
202,1879,1,0,0,0,1
76,4630,1,1,0,0,0
167,266,1,0,1,0,0
221,1605,1,0,0,1,0
186,4915,1,0,0,0,1
115,1573,1,1,0,0,0
290,2248,1,1,0,0,0
284,2437,1,0,1,0,0
115,1969,1,0,0,1,0
9,1818,1,1,0,0,0
19,5298,1,0,1,0,0
191,3957,1,1,0,0,0
2,3922,1,1,0,0,0
152,4410,1,1,0,0,0
276,3900,1,1,0,0,0
289,4783,1,0,1,0,0
101,4150,1,1,0,0,0
183,6159,1,0,0,1,0
331,716,1,0,0,0,1
103,717,1,0,0,1,0
312,5710,1,0,1,0,0
308,2466,1,1,0,0,0
309,496,1,0,1,0,0
76,2724,1,0,1,0,0
305,2381,1,0,0,1,0
49,1846,1,0,1,0,0
18,3135,1,0,0,1,0
128,3340,1,0,1,0,0
57,2998,1,0,1,0,0
253,6369,1,0,1,0,0
42,2385,1,0,0,0,1
189,6774,1,0,0,1,0
66,6366,1,0,1,0,0
222,2245,1,1,0,0,0
127,7196,1,0,1,0,0
41,2984,1,0,1,0,0
258,618,1,0,0,1,0
123,2265,1,1,0,0,0
270,5498,1,0,0,0,1
169,102,1,1,0,0,0
82,4100,1,0,1,0,0
165,2313,1,0,0,1,0
276,1889,1,1,0,0,0
284,5668,1,1,0,0,0
18,2880,1,0,1,0,0
194,2442,1,0,1,0,0
130,1509,1,0,0,0,1
194,5923,1,0,0,1,0
149,2647,1,0,0,1,0
17,6626,1,1,0,0,0
125,1962,1,0,0,1,0
2,1620,1,0,0,0,1
178,288,1,0,1,0,0
202,3390,1,1,0,0,0
17,4077,1,0,1,0,0
283,5928,1,0,0,0,1
280,672,1,0,0,0,1
101,263,1,1,0,0,0
249,489,1,0,0,1,0
68,3019,1,0,0,0,1
333,5355,1,0,1,0,0
306,652,1,1,0,0,0
230,2347,1,0,0,1,0
316,4595,1,0,0,1,0
241,183,1,0,1,0,0
242,1655,1,0,1,0,0
303,2812,1,0,0,1,0
186,3348,1,0,0,1,0
305,4934,1,0,1,0,0
241,2595,1,0,0,0,1
50,2738,1,0,1,0,0
212,2466,1,0,1,0,0
98,3130,1,0,1,0,0
331,320,1,1,0,0,0
77,1532,1,0,0,0,1
268,1641,1,0,0,1,0
22,2654,1,0,0,0,1
4,4607,1,0,1,0,0
249,4074,1,0,0,0,1
175,3775,1,0,0,1,0
321,4213,1,0,0,0,1
4,106,1,1,0,0,0
146,471,1,0,1,0,0
319,6586,1,0,0,0,1
24,5584,1,0,0,0,1
270,5352,1,0,0,0,1
264,1085,1,0,0,1,0
111,5593,1,1,0,0,0
244,524,1,0,0,1,0
262,241,1,0,0,0,1
18,141,1,0,1,0,0
233,2156,1,1,0,0,0
309,350,1,0,1,0,0
26,1789,1,0,0,0,1
212,4373,1,0,0,0,1
41,5146,1,0,0,0,1
284,2187,1,0,0,1,0
326,4709,1,1,0,0,0
316,104,1,1,0,0,0
297,3545,1,1,0,0,0
261,132,1,0,0,0,1
169,3379,1,0,0,0,1
101,1853,1,1,0,0,0
294,178,1,0,1,0,0
287,4545,1,0,0,1,0
141,2488,1,1,0,0,0
20,5398,1,0,0,0,1
42,384,1,0,0,1,0
130,4480,1,0,0,1,0
125,4997,1,1,0,0,0
284,1453,1,0,0,0,1
212,3783,1,0,0,0,1
258,1862,1,0,0,1,0
13,3370,1,0,1,0,0
252,6379,1,0,0,0,1
156,4013,1,0,0,0,1
262,970,1,0,0,1,0
284,1849,1,1,0,0,0
159,5339,1,1,0,0,0
225,1290,1,0,1,0,0
277,5332,1,0,0,0,1
82,1607,1,0,0,0,1
41,5480,1,0,0,0,1
38,60,1,0,0,1,0
323,1750,1,0,1,0,0
253,1816,1,0,1,0,0
6,5948,1,1,0,0,0
134,3747,1,0,0,0,1
61,2649,1,0,0,1,0
329,445,1,0,0,0,1
29,1478,1,0,0,0,1
18,3866,1,1,0,0,0
328,2834,1,0,0,1,0
256,4996,1,0,0,0,1
305,811,1,0,0,1,0
119,875,1,1,0,0,0
133,5523,1,0,1,0,0
217,2420,1,0,0,0,1
194,3620,1,1,0,0,0
234,758,1,0,0,1,0
269,4914,1,0,1,0,0
176,56,1,0,0,1,0
329,1620,1,0,1,0,0
44,1496,1,0,0,0,1
192,3,1,0,0,1,0
328,4012,1,1,0,0,0
235,1715,1,0,0,0,1
76,4380,1,0,0,1,0
278,5126,1,0,1,0,0
242,2639,1,0,1,0,0
50,959,1,1,0,0,0
284,710,1,1,0,0,0
309,1502,1,0,1,0,0
225,731,1,0,0,0,1
128,2023,1,1,0,0,0
270,4353,1,0,1,0,0
183,5031,1,0,1,0,0
146,1710,1,0,1,0,0
309,6109,1,0,0,0,1
117,1522,1,0,0,0,1
236,6781,1,0,0,0,1
280,3762,1,0,0,1,0
100,376,1,0,1,0,0
258,222,1,0,0,0,1
125,59,1,0,0,1,0
210,2562,1,1,0,0,0
331,2444,1,0,0,0,1
27,8,1,0,0,1,0
123,1533,1,0,0,0,1
182,1588,1,1,0,0,0
303,2562,1,0,0,1,0
222,5132,1,0,1,0,0
193,3510,1,1,0,0,0
284,4099,1,0,0,1,0
165,3630,1,0,0,1,0
220,1588,1,1,0,0,0
156,1511,1,1,0,0,0
250,869,1,1,0,0,0
284,6506,1,0,1,0,0
233,501,1,1,0,0,0
274,54,1,1,0,0,0
270,3765,1,1,0,0,0
62,333,1,1,0,0,0
265,5066,1,0,1,0,0
137,790,1,1,0,0,0
109,5773,1,0,0,0,1
204,5647,1,0,0,0,1
234,612,1,0,0,0,1
315,355,1,0,0,1,0
41,4806,1,0,0,1,0
82,4976,1,1,0,0,0
32,590,1,0,0,1,0
115,6034,1,0,0,0,1
44,3795,1,0,0,1,0
321,5926,1,1,0,0,0
61,2503,1,0,1,0,0
28,4571,1,0,1,0,0
284,1703,1,1,0,0,0
320,4249,1,1,0,0,0
212,269,1,0,0,0,1
198,5130,1,0,0,0,1
240,4252,1,1,0,0,0
284,6255,1,0,1,0,0
143,1849,1,0,0,0,1
258,2451,1,0,0,0,1
241,3433,1,1,0,0,0
154,458,1,0,1,0,0
230,5821,1,0,0,1,0
6,3500,1,0,0,0,1
186,5983,1,0,1,0,0
282,3128,1,0,1,0,0
269,2168,1,0,1,0,0
264,4619,1,0,0,0,1
211,4048,1,1,0,0,0
326,5046,1,1,0,0,0
284,712,1,0,1,0,0
244,276,1,1,0,0,0
32,6645,1,0,1,0,0
297,460,1,1,0,0,0
285,5040,1,1,0,0,0
283,4214,1,1,0,0,0
72,3005,1,1,0,0,0
22,1335,1,0,0,1,0
92,142,1,0,0,0,1
123,5405,1,1,0,0,0
2,4990,1,0,1,0,0
2,1039,1,0,1,0,0
306,5511,1,0,0,0,1
231,5561,1,0,0,1,0
41,4558,1,0,0,0,1
268,745,1,0,0,0,1
20,1636,1,0,0,1,0
258,4752,1,0,0,0,1
6,5801,1,0,0,1,0
223,2767,1,0,0,1,0
333,250,1,1,0,0,0
146,1856,1,1,0,0,0
109,1178,1,0,0,0,1
131,4912,1,1,0,0,0
323,4640,1,1,0,0,0
256,6566,1,0,1,0,0
18,1813,1,1,0,0,0
120,323,1,1,0,0,0
51,6516,1,0,0,0,1
222,3958,1,0,0,1,0
263,5164,1,0,0,1,0
202,2321,1,0,0,1,0
3,3975,1,0,0,0,1
62,6033,1,0,0,0,1
30,2344,1,1,0,0,0
262,4524,1,0,0,1,0
13,1713,1,0,0,1,0
101,1123,1,0,0,0,1
88,4670,1,0,0,0,1
41,4162,1,0,0,1,0
175,4614,1,0,0,1,0
262,2619,1,1,0,0,0
172,5264,1,0,1,0,0
210,141,1,0,0,1,0
221,4381,1,0,0,1,0
40,4302,1,0,1,0,0
18,4599,1,1,0,0,0
270,4602,1,0,0,1,0
232,4490,1,0,1,0,0
262,6825,1,0,0,0,1
48,1321,1,0,0,0,1
27,1381,1,0,1,0,0
263,3257,1,0,0,0,1
76,3707,1,0,0,1,0
247,2934,1,0,1,0,0
275,1976,1,1,0,0,0
289,2149,1,0,1,0,0
303,441,1,0,0,0,1
43,5823,1,0,1,0,0
5,5054,1,0,0,1,0
115,235,1,0,0,1,0
43,3918,1,0,1,0,0
138,3719,1,1,0,0,0
309,17,1,1,0,0,0
57,6476,1,0,1,0,0
265,3154,1,1,0,0,0
301,974,1,0,0,0,1
278,4141,1,0,0,1,0
225,878,1,1,0,0,0
2,2605,1,0,0,0,1
233,397,1,0,1,0,0
257,3050,1,0,0,1,0
18,1959,1,0,1,0,0
82,1357,1,0,0,0,1
48,3768,1,1,0,0,0
257,3446,1,0,0,0,1
303,6041,1,0,0,0,1
131,682,1,0,1,0,0
22,4171,1,1,0,0,0
41,1076,1,0,0,1,0
243,2018,1,0,1,0,0
3,1672,1,0,0,1,0
165,1725,1,0,0,0,1
24,2927,1,0,1,0,0
26,469,1,0,0,1,0
115,3000,1,1,0,0,0
219,3584,1,1,0,0,0
223,733,1,0,0,0,1
210,287,1,0,0,0,1
267,4032,1,1,0,0,0
268,5514,1,0,0,0,1
141,1754,1,1,0,0,0
306,1589,1,1,0,0,0
52,3144,1,0,1,0,0
172,3357,1,1,0,0,0
57,67,1,0,0,1,0
228,1497,1,0,1,0,0
263,3111,1,0,1,0,0
326,2490,1,1,0,0,0
204,921,1,0,1,0,0
222,2973,1,0,0,1,0
305,6256,1,0,0,0,1
280,2584,1,0,1,0,0
284,4204,1,0,0,0,1
244,1677,1,0,0,0,1
47,4839,1,0,0,0,1
284,3615,1,1,0,0,0
32,255,1,0,0,1,0
174,4374,1,1,0,0,0
52,1969,1,0,1,0,0
156,5082,1,0,0,1,0
192,4082,1,0,1,0,0
218,395,1,0,1,0,0
229,1514,1,0,1,0,0
194,2588,1,0,0,0,1
57,4425,1,0,0,0,1
221,2338,1,1,0,0,0
40,75,1,0,0,0,1
25,5600,1,0,0,1,0
82,3908,1,1,0,0,0
238,5730,1,1,0,0,0
146,1126,1,0,1,0,0
210,3881,1,0,0,1,0
257,524,1,0,1,0,0
28,640,1,0,1,0,0
34,598,1,0,0,1,0
125,3929,1,0,0,1,0
96,1275,1,0,1,0,0
30,5378,1,0,1,0,0
297,5450,1,0,0,0,1
194,3037,1,0,0,0,1
50,2007,1,0,0,1,0
68,2424,1,0,1,0,0
242,689,1,0,0,0,1
302,2185,1,0,0,1,0
241,181,1,1,0,0,0
299,5545,1,1,0,0,0
156,1263,1,0,0,0,1
6,4233,1,1,0,0,0
169,6510,1,0,0,1,0
305,5271,1,1,0,0,0
20,4913,1,0,0,0,1
128,3488,1,0,0,1,0
262,1634,1,0,0,0,1
276,1494,1,0,0,1,0
186,5503,1,1,0,0,0
307,173,1,1,0,0,0
101,6701,1,0,0,0,1
99,6404,1,0,0,0,1
18,2402,1,1,0,0,0
295,6898,1,0,0,1,0
2,2355,1,0,1,0,0
258,951,1,0,0,0,1
184,5554,1,0,1,0,0
242,56,1,0,0,0,1
79,2087,1,1,0,0,0
20,1970,1,1,0,0,0
62,5444,1,0,1,0,0
15,3392,1,0,0,1,0
103,7088,1,0,1,0,0
19,2658,1,0,0,0,1
241,2115,1,0,0,1,0
295,2683,1,1,0,0,0
233,2406,1,0,1,0,0
30,661,1,0,0,1,0
240,5966,1,0,0,1,0
1,3296,1,0,0,0,1
264,2652,1,1,0,0,0
125,149,1,0,1,0,0
40,4052,1,0,0,1,0
109,232,1,0,0,0,1
61,5143,1,0,0,0,1
26,2626,1,1,0,0,0
284,4684,1,0,0,1,0
326,2406,1,1,0,0,0
280,1515,1,0,0,0,1
88,3601,1,0,0,1,0
288,444,1,1,0,0,0
280,2104,1,1,0,0,0
300,1557,1,0,0,1,0
125,6818,1,0,0,1,0
30,6800,1,1,0,0,0
261,4000,1,0,0,0,1
21,1687,1,0,1,0,0
65,3294,1,0,0,0,1
41,58,1,0,0,0,1
186,5649,1,1,0,0,0
211,1014,1,0,0,0,1
232,803,1,0,1,0,0
40,3859,1,1,0,0,0
172,352,1,0,0,0,1
175,3185,1,1,0,0,0
27,1777,1,0,1,0,0
287,8,1,1,0,0,0
48,294,1,1,0,0,0
313,75,1,0,0,1,0
217,3885,1,0,1,0,0
33,3549,1,0,0,0,1
16,3041,1,0,0,1,0
66,2355,1,0,0,0,1
306,1109,1,1,0,0,0
133,4206,1,0,0,0,1
328,4740,1,1,0,0,0
268,5264,1,0,0,0,1
244,3104,1,0,1,0,0
305,4933,1,0,0,0,1
20,893,1,0,0,0,1
172,1786,1,0,0,1,0
125,4266,1,0,1,0,0
316,4450,1,0,0,1,0
57,5158,1,1,0,0,0
268,1390,1,0,0,1,0
47,450,1,0,1,0,0
70,2993,1,0,1,0,0
57,2999,1,0,1,0,0
156,2976,1,0,0,0,1
130,5465,1,1,0,0,0
49,4200,1,0,0,0,1
174,1485,1,0,1,0,0
235,250,1,1,0,0,0
316,4846,1,1,0,0,0
26,4289,1,0,1,0,0
185,214,1,0,0,1,0
221,3906,1,0,0,1,0
148,67,1,1,0,0,0
26,3805,1,0,1,0,0
127,7197,1,0,1,0,0
306,2372,1,0,0,0,1
18,142,1,1,0,0,0
23,377,1,0,0,0,1
268,1786,1,1,0,0,0
223,3605,1,0,1,0,0
284,128,1,1,0,0,0
268,39,1,0,0,1,0
169,101,1,0,0,1,0
83,1004,1,0,0,1,0
56,6228,1,0,0,0,1
33,1832,1,1,0,0,0
62,4711,1,1,0,0,0
41,4891,1,0,0,1,0
24,1213,1,1,0,0,0
202,1484,1,0,1,0,0
217,217,1,1,0,0,0
139,3700,1,0,1,0,0
123,897,1,0,0,1,0
282,6498,1,1,0,0,0
231,2338,1,1,0,0,0
326,602,1,1,0,0,0
144,56,1,0,1,0,0
172,6101,1,0,0,0,1
315,3561,1,0,1,0,0
192,198,1,0,0,1,0
43,4840,1,1,0,0,0
149,1718,1,1,0,0,0
284,4683,1,0,0,1,0
233,6363,1,0,1,0,0
33,7223,1,0,1,0,0
60,2710,1,0,0,0,1
68,638,1,1,0,0,0
66,243,1,0,0,0,1
61,6461,1,1,0,0,0
141,21,1,1,0,0,0
16,1135,1,0,0,1,0
51,5928,1,0,0,0,1
250,4234,1,0,0,1,0
253,1171,1,0,0,1,0
169,6990,1,0,0,1,0
306,75,1,0,1,0,0
170,2350,1,0,0,0,1
17,1436,1,1,0,0,0
217,697,1,0,0,0,1
32,505,1,0,1,0,0
212,1537,1,0,0,0,1
323,3719,1,0,0,0,1
212,6923,1,0,0,0,1
309,747,1,0,0,0,1
235,396,1,0,0,1,0
281,2943,1,0,0,1,0
261,1645,1,0,0,1,0
264,1084,1,0,0,0,1
318,3370,1,0,0,1,0
202,1734,1,1,0,0,0
125,4516,1,0,1,0,0
77,5294,1,0,0,1,0
62,3539,1,0,0,0,1
28,5410,1,0,0,1,0
50,564,1,1,0,0,0
146,3427,1,0,1,0,0
269,6237,1,0,1,0,0
257,919,1,0,0,0,1
183,2870,1,0,0,0,1
50,4393,1,0,1,0,0
22,5404,1,0,0,1,0
159,4210,1,0,0,1,0
125,6172,1,0,0,0,1
182,1193,1,0,1,0,0
154,2401,1,0,0,1,0
315,2244,1,0,1,0,0
262,5508,1,1,0,0,0
184,996,1,0,0,0,1
33,1978,1,1,0,0,0
32,2772,1,1,0,0,0
181,4814,1,0,1,0,0
87,2636,1,0,0,1,0
125,3928,1,0,1,0,0
246,5196,1,0,0,0,1
230,2348,1,0,0,0,1
243,3336,1,0,0,1,0
333,1149,1,0,1,0,0
26,4539,1,0,0,1,0
72,4718,1,1,0,0,0
39,1458,1,1,0,0,0
302,2186,1,0,0,1,0
115,2162,1,1,0,0,0
285,4847,1,0,0,0,1
323,3073,1,0,1,0,0
284,1848,1,0,0,0,1
331,467,1,1,0,0,0
268,3212,1,0,1,0,0
52,4128,1,0,1,0,0
115,2558,1,0,0,0,1
297,6597,1,0,0,1,0
83,1484,1,0,0,0,1
18,6221,1,1,0,0,0
98,1953,1,0,1,0,0
220,5314,1,0,1,0,0
306,1588,1,1,0,0,0
131,932,1,0,1,0,0
159,6262,1,0,0,0,1
40,1808,1,0,0,0,1
256,2214,1,0,1,0,0
45,4494,1,0,1,0,0
217,4722,1,0,1,0,0
41,4807,1,1,0,0,0
286,1080,1,1,0,0,0
61,563,1,1,0,0,0
150,2694,1,0,1,0,0
305,810,1,1,0,0,0
323,1364,1,0,0,0,1
41,935,1,0,1,0,0
159,333,1,0,1,0,0
4,4210,1,0,1,0,0
222,785,1,0,1,0,0
243,5387,1,0,0,1,0
146,2589,1,1,0,0,0
328,4011,1,0,0,1,0
34,1358,1,1,0,0,0
123,2120,1,0,0,0,1
221,6349,1,0,0,0,1
131,1240,1,1,0,0,0
309,1501,1,0,0,0,1
297,3544,1,0,0,0,1
220,4476,1,1,0,0,0
103,3465,1,0,1,0,0
270,1129,1,1,0,0,0
181,199,1,0,1,0,0
96,2258,1,0,0,0,1
159,1321,1,1,0,0,0
22,2319,1,0,0,1,0
84,3415,1,0,1,0,0
300,5817,1,0,1,0,0
221,4048,1,0,0,0,1
40,1412,1,1,0,0,0
49,432,1,0,0,1,0
270,5603,1,0,0,0,1
233,250,1,0,1,0,0
9,3085,1,0,1,0,0
268,1057,1,1,0,0,0
268,3358,1,0,0,1,0
51,703,1,0,0,0,1
200,2564,1,0,0,1,0
225,5218,1,0,1,0,0
165,1080,1,0,0,0,1
18,6367,1,1,0,0,0
30,2343,1,0,0,1,0
62,332,1,0,0,0,1
225,1687,1,0,0,1,0
270,3764,1,1,0,0,0
104,6518,1,0,0,0,1
98,781,1,0,0,0,1
284,3220,1,1,0,0,0
44,3650,1,0,0,1,0
118,5110,1,0,0,0,1
223,5123,1,1,0,0,0
18,4849,1,1,0,0,0
240,2689,1,0,1,0,0
125,2215,1,0,0,0,1
265,4479,1,1,0,0,0
277,1854,1,0,0,1,0
1,2228,1,0,1,0,0
268,5993,1,1,0,0,0
204,5502,1,0,1,0,0
171,1926,1,1,0,0,0
9,4652,1,0,1,0,0
262,1385,1,1,0,0,0
263,5413,1,0,0,0,1
305,956,1,1,0,0,0
320,2926,1,1,0,0,0
266,6548,1,0,1,0,0
224,621,1,0,0,0,1
221,6203,1,0,0,0,1
309,1647,1,1,0,0,0
284,5917,1,1,0,0,0
329,3533,1,0,0,1,0
98,5772,1,1,0,0,0
5,2894,1,0,1,0,0
305,5917,1,0,0,1,0
244,3979,1,0,0,0,1
18,4453,1,1,0,0,0
326,2740,1,0,0,0,1
47,596,1,0,0,0,1
165,5349,1,0,0,0,1
46,2606,1,1,0,0,0
141,4644,1,0,0,1,0
284,3366,1,0,1,0,0
67,4561,1,0,0,1,0
169,1079,1,1,0,0,0
309,7038,1,0,1,0,0
72,5390,1,0,1,0,0
149,1322,1,0,0,1,0
305,6505,1,1,0,0,0
174,3057,1,0,1,0,0
192,2888,1,0,0,1,0
331,2443,1,1,0,0,0
194,4355,1,0,0,0,1
221,3260,1,0,0,1,0
200,178,1,1,0,0,0
1,749,1,0,0,1,0
165,530,1,0,0,0,1
124,6778,1,0,1,0,0
41,1521,1,1,0,0,0
41,1917,1,0,0,1,0
20,5503,1,0,0,0,1
8,1381,1,0,0,1,0
145,2084,1,0,0,1,0
250,3056,1,0,0,0,1
186,6237,1,0,1,0,0
1,353,1,0,0,1,0
178,3581,1,0,1,0,0
233,3080,1,0,1,0,0
305,563,1,1,0,0,0
165,5932,1,0,0,0,1
221,4382,1,0,0,1,0
158,6600,1,0,0,1,0
19,5938,1,0,0,1,0
181,1676,1,0,0,0,1
299,1926,1,0,1,0,0
95,3719,1,0,0,1,0
312,5717,1,0,0,1,0
66,2888,1,1,0,0,0
22,486,1,0,0,0,1
138,3464,1,0,1,0,0
233,3476,1,0,0,0,1
240,2938,1,0,1,0,0
333,3300,1,0,0,0,1
20,165,1,1,0,0,0
309,5465,1,0,1,0,0
326,5045,1,1,0,0,0
66,4795,1,1,0,0,0
194,2449,1,1,0,0,0
57,5884,1,0,0,0,1
22,736,1,1,0,0,0
19,231,1,0,0,1,0
257,1148,1,1,0,0,0
250,5609,1,1,0,0,0
248,453,1,0,0,1,0
253,207,1,0,0,1,0
222,1262,1,0,0,1,0
123,2908,1,0,0,0,1
202,4427,1,1,0,0,0
156,4548,1,0,0,0,1
142,3118,1,1,0,0,0
2,2748,1,0,0,0,1
30,6213,1,1,0,0,0
284,855,1,0,1,0,0
18,4314,1,1,0,0,0
128,770,1,0,1,0,0
76,428,1,0,0,0,1
57,3247,1,0,0,0,1
125,1235,1,0,0,0,1
71,2038,1,0,0,0,1
270,2444,1,0,1,0,0
233,5779,1,0,0,0,1
284,4009,1,1,0,0,0
26,3943,1,0,0,1,0
26,4532,1,0,0,0,1
68,3408,1,0,0,1,0
22,2265,1,0,0,1,0
220,5311,1,0,0,1,0
194,6317,1,1,0,0,0
22,1676,1,0,0,1,0
6,5550,1,1,0,0,0
287,338,1,0,0,1,0
123,2992,1,0,1,0,0
18,6755,1,1,0,0,0
183,3994,1,1,0,0,0
102,6810,1,1,0,0,0
19,627,1,1,0,0,0
194,2199,1,1,0,0,0
57,2992,1,0,0,0,1
30,1164,1,0,0,0,1
